id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
206,Vespoid Vest U,CHEST,Male/Female,Gunner,4,7,7,24,58,-5,-4,5,-3,2,2,Sleep,2,Spc Attack,2,Water Res,-1,,,,,7800,Vespoid InnrWng,3,Vespoid Carapace,3,Rainbow Insect,2,Sleep Sac,4,,,,
207,Hi-Metal Mail U,CHEST,Male/Female,Blademaster,5,7,7,48,108,-2,-2,3,-1,0,2,Protection,2,ElementAtk,1,Stamina,-2,,,,,7800,Basarios Tears,1,Carbalite Ore,5,Black Pearl,1,Machalite Ore,8,,,,
208,Hi-Metal Vest U,CHEST,Male/Female,Gunner,5,7,7,24,58,0,0,5,0,0,2,Protection,2,ElementAtk,1,Stamina,-2,,,,,7800,Basarios Tears,1,Carbalite Ore,5,Black Pearl,1,Machalite Ore,8,,,,
209,Steel Mail U,CHEST,Male/Female,Blademaster,4,7,7,50,108,2,2,-2,0,0,1,Guard,5,Stamina,-2,,,,,,,8950,Novacrystal,1,Rainbow Ore,3,Lightcrystal,2,Rubbery Hide+,2,,,,
210,Hornet Mail U,CHEST,Male/Female,Blademaster,4,7,7,50,108,-6,-1,-5,-5,2,2,Gathering,2,HearProtct,1,Protection,-2,,,,,8800,HornetaurInnrWng,3,Hornetaur Crapce,3,Rainbow Insect,2,Firestone,1,,,,
211,Hornet Vest U,CHEST,Male/Female,Gunner,4,7,7,24,58,-5,2,-3,-4,3,2,Gathering,2,HearProtct,1,Protection,-2,,,,,8800,HornetaurInnrWng,3,Hornetaur Crapce,3,Rainbow Insect,2,Firestone,1,,,,
212,Genprey Mail U,CHEST,Male/Female,Blademaster,4,7,7,50,108,2,-2,3,-2,-1,2,Paralysis,1,Fate,2,Ice Res,-2,,,,,8800,Genprey Scale+,6,Rainbow Insect,3,Gendrome Tail,3,Small Goldenfish,6,,,,
213,Genprey Vest U,CHEST,Male/Female,Gunner,4,7,7,24,58,4,0,5,0,0,2,Paralysis,1,Fate,2,Ice Res,-2,,,,,8800,Genprey Scale+,6,Rainbow Insect,3,Gendrome Tail,3,Small Goldenfish,6,,,,
214,Ioprey Mail U,CHEST,Male/Female,Blademaster,5,7,7,50,108,3,2,-2,1,-1,2,Poison,1,Recovery,2,ThunderRes,-2,,,,,8950,Ioprey Scale+,6,Rainbow Insect,3,Rubbery Hide+,2,King Scarab,2,,,,
215,Ioprey Vest U,CHEST,Male/Female,Gunner,5,7,7,26,58,4,3,0,2,0,2,Poison,1,Recovery,2,ThunderRes,-2,,,,,8950,Ioprey Scale+,6,Rainbow Insect,3,Rubbery Hide+,2,King Scarab,2,,,,
216,Kut-Ku Mail U,CHEST,Male/Female,Blademaster,4,7,7,50,108,2,-2,0,-2,-1,2,Expert,1,ElementAtk,2,Health,-2,,,,,8950,Blue Kut-Ku Scl+,2,Blue Kut-Ku Cpc,3,Bulldrome Hide+,1,Stout Bone,3,,,,
217,Kut-Ku Vest U,CHEST,Male/Female,Gunner,4,7,7,26,58,5,1,3,-1,0,2,Expert,1,ElementAtk,2,Health,-2,,,,,8950,Blue Kut-Ku Scl+,2,Blue Kut-Ku Cpc,3,Bulldrome Hide+,1,Stout Bone,3,,,,
218,Cephalos Mail U,CHEST,Male/Female,Blademaster,4,7,7,52,108,-3,2,-4,2,0,2,Heat Res,2,Hunger,2,Cold Res,-1,,,,,9000,Coral Cphlos Scl,2,Coral Cphlos Fin,3,Machalite Ore,10,Iron Ore,20,,,,
219,Cephalos Vest U,CHEST,Male/Female,Gunner,4,7,7,26,58,-1,5,-2,3,1,2,Heat Res,2,Hunger,2,Cold Res,-1,,,,,9000,Coral Cphlos Scl,2,Coral Cphlos Fin,3,Machalite Ore,10,Iron Ore,20,,,,
220,Conga Mail U,CHEST,Male/Female,Blademaster,4,7,7,52,108,-3,2,2,-1,0,2,BombStrUp,2,Potential,1,Hunger,-2,,,,,9000,Congalala Pelt+,3,Conga Pelt+,4,Brute Bone,6,Rainbow Insect,3,,,,
221,Conga Vest U,CHEST,Male/Female,Gunner,4,7,7,26,58,-1,4,4,0,1,2,BombStrUp,2,PelletS Up,1,Hunger,-2,,,,,9000,Congalala Pelt+,3,Conga Pelt+,4,Brute Bone,6,Rainbow Insect,3,,,,
222,Gypceros Mail U,CHEST,Male/Female,Blademaster,5,7,7,52,108,-4,1,4,1,0,2,Faint,2,WindPress,2,Fate,-1,,,,,9000,Pur Gypceros Wng,4,Monster Broth,3,Antiseptic Stone,10,King Scarab,2,,,,
223,Gypceros Vest U,CHEST,Male/Female,Gunner,5,7,7,26,58,-1,4,6,3,0,2,Faint,2,WindPress,2,Fate,-1,,,,,9000,Pur Gypceros Wng,4,Monster Broth,3,Antiseptic Stone,10,King Scarab,2,,,,
224,Khezu Mail U,CHEST,Male/Female,Blademaster,5,7,7,54,108,3,-3,4,0,0,2,Recovery,2,Wide Area,2,Rec Speed,-1,,,,,9100,Alluring Webbing,3,Pale Khezu Steak,1,Hrd Monster Bone,1,Lifepowder,3,,,,
225,Khezu Vest U,CHEST,Male/Female,Gunner,5,7,7,26,58,5,-1,6,1,0,2,Recovery,2,Wide Area,2,Rec Speed,-1,,,,,9100,Alluring Webbing,3,Pale Khezu Steak,1,Hrd Monster Bone,1,Lifepowder,3,,,,
226,Hermitaur Mail U,CHEST,Male/Female,Blademaster,4,7,7,54,108,-3,3,-4,0,1,2,Defense,1,Guard Up,2,ThunderRes,-2,,,,,9100,Hermitaur Carpce,4,Rainbow Insect,1,Killer Beetle,3,Genprey Hide+,4,,,,
227,Hermitaur Vest U,CHEST,Male/Female,Gunner,4,7,7,26,58,-1,5,-2,1,2,2,Defense,1,Guard Up,2,ThunderRes,-2,,,,,9100,Hermitaur Carpce,4,Rainbow Insect,1,Killer Beetle,3,Genprey Hide+,4,,,,
228,Basarios Mail U,CHEST,Male/Female,Blademaster,5,7,7,54,108,0,2,2,1,-2,1,Terrain,3,Guard,2,Faint,-2,,,,,9100,Basarios Carpace,5,Firecell Stone,1,Toxin Sac,3,Machalite Ore,20,,,,
229,Basarios Vest U,CHEST,Male/Female,Gunner,5,7,7,26,58,2,4,4,2,0,1,Terrain,2,PierceSAdd,3,Faint,-2,,,,,9100,Basarios Carpace,5,Firecell Stone,1,Toxin Sac,3,Machalite Ore,20,,,,
230,Plesioth Mail U,CHEST,Male/Female,Blademaster,5,8,7,56,108,-4,4,-4,2,0,1,Hunger,3,Everlastng,2,Poison,-2,,,,,9500,Grn Plsioth Scl+,3,Grn Plsioth Fin+,4,Monster Broth,3,Grn Plesioth Scl,3,,,,
231,Plesioth Vest U,CHEST,Male/Female,Gunner,5,8,7,28,58,-2,6,-2,3,1,1,Hunger,3,Everlastng,2,Poison,-2,,,,,9500,Grn Plsioth Scl+,3,Grn Plsioth Fin+,4,Monster Broth,3,Grn Plesioth Scl,3,,,,
232,Blango Mail U,CHEST,Male/Female,Blademaster,5,8,7,58,108,-4,2,0,3,1,2,HearProtct,2,Spc Attack,1,Terrain,-2,,,,,9900,Blangonga Pelt+,3,Rathian Scale+,2,Genprey Hide+,3,Carpenterbug,8,,,,
233,Blango Vest U,CHEST,Male/Female,Gunner,5,8,7,28,58,-3,4,1,5,2,2,HearProtct,2,Spc Attack,1,Terrain,-2,,,,,9900,Blangonga Pelt+,3,Rathian Scale+,2,Genprey Hide+,3,Carpenterbug,8,,,,
234,Ceanataur Mail U,CHEST,Male/Female,Blademaster,5,8,7,59,109,1,2,-1,-1,0,2,Sharpness,2,Expert,2,Health,-1,,,,,10050,Ceanataur Carpce,3,Sm Ceanataur Shl,6,Monster Bone+,3,DaoraDragonScale,2,,,,
235,Ceanataur Vest U,CHEST,Male/Female,Gunner,5,8,7,28,58,2,4,0,0,2,2,Reload,2,Expert,2,Health,-1,,,,,10050,Ceanataur Carpce,3,Sm Ceanataur Shl,6,Monster Bone+,3,DaoraDragonScale,2,,,,
236,Diablo Mail U,CHEST,Male/Female,Blademaster,6,9,7,62,110,3,-1,1,-2,0,1,WindPress,3,Sharpness,2,Defense,-2,,,,,10750,Blk Blos Thracic,1,Majestic Horn,1,Black Blos Cpc,2,Hrd Monster Bone,2,,,,
237,Diablo Vest U,CHEST,Male/Female,Gunner,6,9,7,28,60,5,2,4,-1,0,1,WindPress,3,Reload,2,Fate,-2,,,,,10750,Blk Blos Thracic,1,Majestic Horn,1,Black Blos Cpc,2,Hrd Monster Bone,2,,,,
238,Gravios Mail U,CHEST,Male/Female,Blademaster,6,9,7,62,110,2,-2,2,1,0,3,Guard Up,1,Defense,1,Hunger,-1,,,,,10750,Blk Gravios Cpc,5,Blk Gravios Shl,2,Hrd Monster Bone,2,Gravios BrainStm,1,,,,
239,Gravios Vest U,CHEST,Male/Female,Gunner,6,9,7,28,60,4,1,3,2,0,3,Guard Up,1,Defense,1,Hunger,-1,,,,,10750,Blk Gravios Cpc,5,Blk Gravios Shl,2,Hrd Monster Bone,2,Gravios BrainStm,1,,,,
240,(dummy) Famitsu T-Shirt S,CHEST,Male/Female,Blademaster/Gunner,6,10,8,30,58,4,4,4,4,4,1,Protection,5,Antiseptic,2,,,,,,,3750,(dummy) Famitsu Invoice,5,Pokke Ticket,2,Yian Garuga Coin,6,Kirin Coin,3,,,,
241,Hunter T-Shirt,CHEST,Male/Female,Blademaster/Gunner,6,10,8,30,58,4,4,4,4,4,2,Fate,5,,,,,,,,,3750,Hunter's Ticket,3,Pokke Ticket,2,Daora Carapace,3,Tigrex Scale+,4,,,,
242,Black Belt Mail S,CHEST,Male/Female,Blademaster/Gunner,8,8,8,30,58,3,3,3,3,3,1,Artisan,2,Capacity,2,Cooking,1,Map,-2,,,5250,Rare Scarab,4,Expert Ticket,6,Rajang Coin,6,Yian Garuga Coin,10,,,,
243,Shinobi Suit(Heaven),CHEST,Male/Female,Blademaster/Gunner,6,10,8,30,58,2,-6,4,-3,2,2,Evade,2,ElementAtk,2,Cold Res,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Pokke Ticket,1,FireWyvrn Marrow,2,,,,
244,Shinobi Suit (Earth),CHEST,Male/Female,Blademaster/Gunner,6,10,8,30,58,2,-6,4,-3,2,2,Hunger,2,Sneak,2,Heat Res,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Pokke Ticket,1,FireWyvrn Marrow,2,,,,
245,Red Guild Guard Suit,CHEST,Male,,5,9,8,30,58,0,0,0,0,0,0,Whim,3,Fate,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Rathalos Carpace,4,,,,
246,Red Guild Guard Suit,CHEST,Female,Blademaster/Gunner,4,9,8,30,58,0,0,0,0,0,0,Whim,3,Fate,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Rathalos Carpace,4,,,,
247,Red Guild Guard Vest,CHEST,Male,,5,8,8,30,58,0,0,0,0,0,0,PelletSAdd,3,PelletS Up,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Gaoren Spine,3,,,,
248,Red Guild Guard Vest,CHEST,Female,Blademaster/Gunner,5,8,8,30,58,0,0,0,0,0,0,PelletSAdd,3,PelletS Up,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Gaoren Spine,3,,,,
249,Blue GuildGuard Suit,CHEST,Male,,5,9,8,30,58,0,0,0,0,0,0,Carving,4,Protection,2,Fate,-3,,,,,16000,Novacrystal,1,Pokke Ticket,2,Commendation,1,Plesioth Fin+,3,,,,
250,Blue GuildGuard Suit,CHEST,Female,Blademaster/Gunner,4,9,8,30,58,0,0,0,0,0,0,Carving,4,Protection,2,Fate,-3,,,,,16000,Novacrystal,1,Pokke Ticket,2,Commendation,1,Plesioth Fin+,3,,,,
251,Blue GuildGuard Vest,CHEST,Male,,5,8,8,30,58,0,0,0,0,0,0,Carving,4,NormalS Up,2,Fate,-3,,,,,16000,Novacrystal,1,Pokke Ticket,2,Commendation,1,Plesioth Scale+,6,,,,
252,Blue GuildGuard Vest,CHEST,Female,Blademaster/Gunner,5,8,8,30,58,0,0,0,0,0,0,Carving,4,NormalS Up,2,Fate,-3,,,,,16000,Novacrystal,1,Pokke Ticket,2,Commendation,1,Plesioth Scale+,6,,,,
253,(dummy) Diasorte Mail,CHEST,Male/Female,Blademaster,6,9,8,40,110,3,-1,1,-2,0,1,PsychicVis,4,ShortCharg,1,Stamina,1,Constitutn,-1,,,5800,(dummy) Dengeki Maoh Tkt,1,Diablos Carapace,2,Majestic Horn,1,Hrd Monster Bone,2,,,,
254,(dummy) Diasorte Vest,CHEST,Male/Female,Gunner,6,9,8,20,60,5,2,4,-1,0,1,PsychicVis,4,ShortCharg,1,Stamina,1,Constitutn,-1,,,5800,(dummy) Dengeki Maoh Tkt,1,Diablos Carapace,2,Majestic Horn,1,Hrd Monster Bone,2,,,,
255,(dummy) Pirate J Suit,CHEST,Male/Female,Blademaster,6,10,8,48,114,0,0,0,0,0,0,Carving,4,Fate,3,Protection,-1,BombStrUp,1,,,13500,(dummy) Pirate J Ticket,1,Fire Drgn Scl+,3,Ancient Fish,2,Remobra Skin+,3,,,,
256,(dummy) Pirate J Jacket,CHEST,Male/Female,Gunner,6,10,8,24,62,0,0,0,0,0,0,Carving,4,Fate,3,Protection,-1,BombStrUp,1,,,13500,(dummy) Pirate J Ticket,1,Fire Drgn Scl+,3,Ancient Fish,2,Remobra Skin+,3,,,,
257,Golden Haori,CHEST,Male/Female,Blademaster,6,6,8,55,109,3,2,2,-2,3,0,Potential,3,Artisan,2,Horn,2,Sneak,-2,,,15500,Rajang Horn,1,Gold Rajang Pelt,1,Blk Rajang Pelt,2,,,,,,
258,PuppetMaster Costume,CHEST,Male/Female,Gunner,6,8,8,28,60,4,3,3,-1,4,0,Potential,3,Gunnery,3,Sneak,2,Precision,-1,,,15500,Rajang Horn,1,Blk Rajang Pelt,4,DaoraDragonScal+,2,Daora Webbing,2,,,,
259,Obituary Petto S,CHEST,Male,Blademaster,4,7,8,56,108,3,-5,3,-4,2,1,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,2,Great Hornfly,3,Killer Beetle,8,Toxin Sac,3,,,,
260,Butterfly Petto S,CHEST,Female,Blademaster,4,7,8,56,108,3,-5,3,-4,2,1,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,2,Great Hornfly,3,Killer Beetle,8,Toxin Sac,3,,,,
261,Obituary Pectus S,CHEST,Male,Gunner,4,7,8,28,58,4,-4,5,-3,2,1,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,2,Great Hornfly,3,Killer Beetle,8,Toxin Sac,3,,,,
262,Butterfly Pectus S,CHEST,Female,Gunner,4,7,8,28,58,4,-4,5,-3,2,1,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,2,Great Hornfly,3,Killer Beetle,8,Toxin Sac,3,,,,
263,DeathStench Muscle S,CHEST,Male/Female,Blademaster,5,8,8,64,110,2,1,1,-1,0,1,Fencing,2,Spc Attack,2,Health,-3,,,,,10750,Sinister Cloth,2,Blangonga Fang+,2,Unknown Skull,3,Eldr Dragon Bone,3,,,,
264,Death Stench Heart S,CHEST,Male/Female,Gunner,5,8,8,30,60,3,2,2,0,1,1,AutoReload,2,Spc Attack,2,Health,-3,,,,,10750,Sinister Cloth,2,Blangonga Fang+,2,Unknown Skull,3,Eldr Dragon Bone,3,,,,
265,SupremeMizuha Guards,CHEST,Male/Female,Blademaster,6,9,8,64,110,-4,3,0,4,-1,1,WindPress,3,HearProtct,2,Terrain,-2,,,,,14000,Chameleos Hide+,2,ChameleosWebbing,3,Alluring Webbing,2,Firecell Stone,2,,,,
266,SprmExtrvagantCamise,CHEST,Male/Female,Gunner,6,9,8,30,60,-3,4,1,5,0,1,WindPress,3,HearProtct,2,Terrain,-2,,,,,14000,Chameleos Hide+,2,ChameleosWebbing,3,Alluring Webbing,2,Firecell Stone,2,,,,
267,Kushala Cista S,CHEST,Male/Female,Blademaster,6,8,8,66,110,0,2,-2,4,-3,1,ShortCharg,1,Terrain,2,Poison,-2,Sharpness,2,,,16000,Daora Carapace,2,Daora Webbing,2,Carbalite Ore,4,ElderDragonBlood,2,,,,
268,Kushala Vise S,CHEST,Male/Female,Gunner,6,8,8,32,60,2,3,-2,5,-2,1,ShortCharg,1,Terrain,2,Poison,-2,PierceS Up,2,,,16000,Daora Carapace,2,Daora Webbing,2,Carbalite Ore,4,ElderDragonBlood,2,,,,
269,Kirin Jacket S,CHEST,Male/Female,Blademaster,5,9,8,66,110,0,2,4,0,-1,1,All Resist,3,ElementAtk,2,Everlastng,-2,,,,,16000,Kirin Hide+,1,Kirin Hide,3,Pale Khezu Steak,1,Novacrystal,1,,,,
270,Kirin Cape S,CHEST,Male/Female,Gunner,5,9,8,32,60,1,4,6,1,0,1,All Resist,3,ElementAtk,2,Everlastng,-2,,,,,16000,Kirin Hide+,1,Kirin Hide,3,Pale Khezu Steak,1,Novacrystal,1,,,,
271,Auroros Torso Haku,CHEST,Male,Blademaster,6,9,8,66,112,-2,2,0,2,-4,1,Rec Speed,2,Guard,2,Guard Up,2,Faint,-1,,,16000,Lao-ShanCarapace,4,Fire Dragon Pwdr,2,Monoblos Heart,1,Commendation,3,,,,
272,Borealis Chest Haku,CHEST,Female,Blademaster,6,9,8,66,112,-2,2,0,2,-4,1,Rec Speed,2,Guard,2,Guard Up,2,Faint,-1,,,16000,Lao-ShanCarapace,4,Fire Dragon Pwdr,2,Monoblos Heart,1,Commendation,3,,,,
273,Genesis Torso Haku,CHEST,Male,Gunner,6,9,8,32,60,1,3,2,3,-2,1,Rec Speed,2,Reload,4,Faint,-1,,,,,16000,Lao-ShanCarapace,4,Fire Dragon Pwdr,2,Monoblos Heart,1,Commendation,3,,,,
274,Glyph Chest Haku,CHEST,Female,Gunner,6,9,8,32,60,1,3,2,3,-2,1,Rec Speed,2,Reload,4,Faint,-1,,,,,16000,Lao-ShanCarapace,4,Fire Dragon Pwdr,2,Monoblos Heart,1,Commendation,3,,,,
275,Ultimate Indra Vest,CHEST,Male/Female,Blademaster,6,9,8,70,114,-2,3,2,2,-2,1,Guard,3,Quake Res,2,Cooking,-2,,,,,21000,Gaoren Carapace,2,Gaoren Thoracic,1,Daora Carapace,1,Rare Scarab,2,,,,
276,SupremeSteadfastVest,CHEST,Male/Female,Gunner,6,9,8,34,62,0,5,3,3,-1,1,Recoil,2,Quake Res,2,Cooking,-2,Fate,1,,,21000,Gaoren Carapace,2,Gaoren Thoracic,1,Daora Carapace,1,Rare Scarab,2,,,,
277,Kaiser Mail S,CHEST,Male/Female,Blademaster,6,9,8,70,114,5,-1,0,0,-2,1,Fatigue,2,Expert,3,Cold Res,-2,,,,,21000,Fire Dragon Pwdr,2,Teostra Carapace,3,Firecell Stone,3,ElderDragonBlood,3,,,,
278,Kaiser Vest S,CHEST,Male/Female,Gunner,6,9,8,34,62,6,1,2,0,-1,1,Fatigue,2,Expert,3,Cold Res,-2,,,,,21000,Fire Dragon Pwdr,2,Teostra Carapace,3,Firecell Stone,3,ElderDragonBlood,3,,,,
279,Dragonhide S,CHEST,Male/Female,Blademaster,6,10,8,70,114,0,2,2,2,-5,0,Sharpness,2,Fencing,2,Protection,-3,Expert,-2,,,22222,Fatalis Horn,2,Fatalis Shell,3,Fatalis Scale,2,Rathalos Ruby,1,,,,
280,Dragonskin S,CHEST,Male/Female,Gunner,6,10,8,34,62,2,4,4,3,-2,0,AutoReload,2,NormalS Up,2,Protection,-3,Expert,-2,,,22222,Fatalis Horn,2,Fatalis Shell,3,Fatalis Scale,2,Rathalos Ruby,1,,,,
281,Dark Akantor Aegis,CHEST,Male/Female,Blademaster,6,9,8,70,114,2,3,-1,4,-4,1,Artisan,2,Expert,2,HearProtct,1,ShortCharg,-2,,,21000,Akantor Fang,2,Akantor Shell,3,Akantor Scale,2,Gravios BrainStm,5,,,,
282,Dark Akantor Plate,CHEST,Male/Female,Gunner,6,9,8,34,62,3,4,0,5,-2,1,Capacity,2,Expert,2,HearProtct,1,ShortCharg,-2,,,21000,Akantor Fang,2,Akantor Shell,3,Akantor Scale,2,Gravios BrainStm,5,,,,
283,Bistro Jacket U,CHEST,Male/Female,Blademaster/Gunner,5,7,8,28,58,2,2,2,2,2,1,Cooking,3,BBQ,3,Gluttony,1,,,,,3000,Khezu Hide - Tan,2,FlynMealPassPlus,1,Spicy Mushroom,5,,,,,,
284,Shinobi Suit (Sky),CHEST,Male/Female,Blademaster/Gunner,6,10,8,28,58,2,-6,4,-3,2,2,Evade,2,Spc Attack,2,Cold Res,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Rainbow Insect,3,Gld Rathian Cpc,2,,,,
285,Shinobi Suit (Sea),CHEST,Male/Female,Blademaster/Gunner,6,10,8,28,58,2,-6,4,-3,2,2,Hunger,2,Wide Area,2,Sneak,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Rainbow Insect,3,Gld Rathian Cpc,2,,,,
286,Guardian Suit U,CHEST,Male,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Gunnery,2,Stamina,-1,,,,,16000,Union Ore,3,Chaos Mushroom,4,Expert Ticket,2,Shogun Coin,3,,,,
287,Helper Vest U,CHEST,Female,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Gunnery,2,Stamina,-1,,,,,16000,Union Ore,3,Chaos Mushroom,4,Expert Ticket,2,Shogun Coin,3,,,,
288,Guardian Vest U,CHEST,Male,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Wide Area,2,Sneak,-1,,,,,16000,Union Ore,3,Chaos Mushroom,4,Expert Ticket,2,Fire Coin,3,,,,
289,Healer Vest U,CHEST,Female,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Wide Area,2,Sneak,-1,,,,,16000,Union Ore,3,Chaos Mushroom,4,Expert Ticket,2,Fire Coin,3,,,,
290,MelahoaFlowerJacketU,CHEST,Male/Female,Blademaster,4,7,8,48,108,0,1,1,0,0,1,Gathering,3,HiSpdGathr,2,Recovery,1,Health,-1,,,7800,King Scarab,4,Dosbiscus,5,FlynMealPassPlus,1,Monster Broth,8,,,,
291,Melahoa Stalk U,CHEST,Male/Female,Gunner,4,7,8,24,58,0,2,1,0,0,1,Gathering,3,HiSpdGathr,2,Recovery,1,Health,-1,,,7800,King Scarab,4,Dosbiscus,5,FlynMealPassPlus,1,Monster Broth,8,,,,
292,Makluva Cover U,CHEST,Male/Female,Blademaster,4,7,8,52,108,0,2,-2,0,0,2,Alchemy,2,MixSucRate,3,,,,,,,9000,Cephalos Fin+,4,Springnight Carp,5,Gastronome Tuna,1,Book of Combos 1,1,,,,
293,Makluva Scale U,CHEST,Male/Female,Gunner,4,7,8,26,58,0,3,-1,0,0,2,Alchemy,2,MixSucRate,3,,,,,,,9000,Cephalos Fin+,4,Springnight Carp,5,Gastronome Tuna,1,Book of Combos 1,1,,,,
294,Monodevil Mail U,CHEST,Male/Female,Blademaster,10,8,8,58,108,2,-1,-2,-1,-1,1,Artisan,2,Potential,2,Protection,-2,Expert,1,,,9900,WhtMonoblosThora,3,Wht Monoblos Cpc,2,Top-GrdPlatHorn,2,Monoblos Heart,1,,,,
295,Monodevil Vest U,CHEST,Male/Female,Gunner,10,8,8,28,58,4,2,0,0,0,1,Capacity,2,Potential,2,Protection,-2,Expert,1,,,9900,WhtMonoblosThora,3,Wht Monoblos Cpc,2,Top-GrdPlatHorn,2,Monoblos Heart,1,,,,
296,Rathian Heart Mail U,CHEST,Male/Female,Blademaster,6,9,8,60,110,2,0,-2,0,-4,1,Recovery,2,Whim,3,Antiseptic,1,Sneak,-1,,,13950,Pnk Rathian Scl+,3,Pnk Rathian Cpc,2,Carbalite Ore,4,Rathian Ruby,1,,,,
297,Rathian Heart Vest U,CHEST,Male/Female,Gunner,6,9,8,28,60,4,2,0,2,-2,1,Recovery,2,Whim,3,Antiseptic,1,Sneak,-1,,,13950,Pnk Rathian Scl+,3,Pnk Rathian Cpc,2,Carbalite Ore,4,Rathian Ruby,1,,,,
298,Rathalos Soul Mail U,CHEST,Male/Female,Blademaster,6,9,8,62,110,2,-1,2,0,-4,1,Expert,2,HearProtct,3,Health,-2,,,,,14500,Azure Rthlos Cpc,3,Azre Rthlos Scl+,3,Inferno Sac,3,Hrd Monster Bone,2,,,,
299,Rathalos Soul Vest U,CHEST,Male/Female,Gunner,6,9,8,28,60,4,2,5,1,-2,1,Expert,2,HearProtct,3,Health,-2,,,,,14500,Azure Rthlos Cpc,3,Azre Rthlos Scl+,3,Inferno Sac,3,Hrd Monster Bone,2,,,,
300,Golden Moon Mail,CHEST,Male/Female,Blademaster,6,9,8,62,112,2,0,-2,0,1,2,Health,1,Fate,3,Whim,-1,,,,,15100,Gld Rathian Scl+,3,Gld Rathian Cpc,3,FireWyvrn BrnStm,1,Rathian Ruby,1,,,,
301,Golden Moon Vest,CHEST,Male/Female,Gunner,6,9,8,31,61,4,2,0,1,2,2,Health,1,Fate,3,Whim,-1,,,,,15100,Gld Rathian Scl+,3,Gld Rathian Cpc,3,FireWyvrn BrnStm,1,Rathian Ruby,1,,,,
302,Silver Sol Mail,CHEST,Male/Female,Blademaster,6,9,8,64,112,2,-1,-1,0,1,2,Attack,2,Fencing,2,Defense,-1,,,,,16000,Slvr Rthlos Cpc,3,Slvr Rthlos Scl+,3,Rathalos Ruby,1,Rathalos Plate,1,,,,
303,Silver Sol Vest,CHEST,Male/Female,Gunner,6,9,8,32,60,4,2,1,1,2,2,Attack,2,PierceS Up,2,Defense,-1,,,,,16000,Slvr Rthlos Cpc,3,Slvr Rthlos Scl+,3,Rathalos Ruby,1,Rathalos Plate,1,,,,
304,Auroros Torso Ten,CHEST,Male,Blademaster,5,8,8,64,112,-2,2,0,2,-4,1,Rec Speed,3,Fencing,2,Faint,-2,,,,,32500,Azure LaoS Shell,4,Lunastra Tail,3,Kirin Azure Horn,3,Commendation,3,,,,
305,Borealis Chest Ten,CHEST,Female,Blademaster,6,9,8,64,112,-2,2,0,2,-4,1,Rec Speed,3,Fencing,2,Faint,-2,,,,,32500,Azure LaoS Shell,4,Lunastra Tail,3,Kirin Azure Horn,3,Commendation,3,,,,
306,Genesis Torso Ten,CHEST,Male,Gunner,5,8,8,30,60,1,3,2,3,-2,1,Rec Speed,3,PierceS Up,2,Faint,-2,,,,,32500,Azure LaoS Shell,4,Fire Dragon Pwdr,2,Kirin Azure Horn,3,Commendation,3,,,,
307,Glyph Chest Ten,CHEST,Female,Gunner,6,9,8,30,60,1,3,2,3,-2,1,Rec Speed,3,PierceS Up,2,Faint,-2,,,,,32500,Azure LaoS Shell,4,Fire Dragon Pwdr,2,Kirin Azure Horn,3,Commendation,3,,,,
308,Fatalis Hide,CHEST,Male/Female,Blademaster,6,10,8,68,114,0,2,2,2,-5,0,Artisan,2,Stamina,2,Protection,-3,Defense,-2,,,33333,Fatalis CrmsnHrn,2,Fatalis CrmsnShl,3,Fatalis CrmsnScl,2,Rathalos Ruby,1,,,,
