id,name,armor_type,gender,hunter_type,hunter_rank,village_rank,rarity,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,num_slots,skill_1,skill_1_points,skill_2,skill_2_points,skill_3,skill_3_points,skill_4,skill_4_points,skill_5,skill_5_points,price,a_recipe_item_1,a_recipe_item_1_qty,a_recipe_item_2,a_recipe_item_2_qty,a_recipe_item_3,a_recipe_item_3_qty,a_recipe_item_4,a_recipe_item_4_qty,b_recipe_item_1,b_recipe_item_1_qty,b_recipe_item_2,b_recipe_item_2_qty
199,Diablo Cap S,HEAD,Male/Female,Blademaster/Gunner,6,9,6,30,60,5,2,4,-1,0,2,WindPress,2,Expert,3,Health,-2,,,,,10750,Diablos Carapace,3,Majestic Horn,1,Carbalite Ore,3,Rare Scarab,2,,,,
200,Gravios Helm S,HEAD,Male/Female,Blademaster/Gunner,6,9,6,64,110,2,-2,2,0,-2,2,Guard,2,Defense,3,Stamina,-2,,,,,10750,Gravios Carapace,5,Gravios Skl Shl,1,Wyvern Skull Shl,2,Hrd Monster Bone,3,,,,
201,Gravios Cap S,HEAD,Male/Female,Blademaster/Gunner,6,9,6,30,60,4,1,3,1,0,2,Recoil,2,Defense,3,Stamina,-2,,,,,10750,Gravios Carapace,5,Gravios Skl Shl,1,Wyvern Skull Shl,2,Hrd Monster Bone,3,,,,
202,Leather Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,20,58,2,0,0,0,0,3,Gathering,2,Alchemy,2,Sneak,-1,,,,,1350,Giaprey Hide+,2,Disk Stone,8,Blango Pelt+,1,Bulldrome Hide+,1,,,,
203,Chain Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,22,58,2,2,-2,1,0,3,Whim,2,Backpackng,2,Map,-1,,,,,1650,Carbalite Ore,3,Rainbow Ore,2,Machalite Ore,15,,,,,,
204,Hunter's Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,36,108,0,0,-4,0,0,2,PsychicVis,3,BombStrUp,2,Sleep,-2,,,,,5350,King Scarab,2,Carbalite Ore,1,High Qualty Pelt,1,Blk Gravios Shl,2,,,,
205,Hunter's Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,2,2,-2,2,0,2,PsychicVis,3,Crag S Add,2,Sleep,-2,,,,,5350,King Scarab,2,Carbalite Ore,1,High Qualty Pelt,1,Blk Gravios Shl,2,,,,
206,Bone Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,42,108,2,2,-2,-2,-2,1,Anti-Theft,2,Horn,3,Fatigue,3,Guard,-1,,,7200,Ioprey Hide+,2,Hrd Monster Bone,1,Master's Skull,1,Blango Pelt+,3,,,,
207,Bone Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,5,5,0,-1,0,2,Anti-Theft,2,Fatigue,3,Precision,-2,,,,,7200,Ioprey Hide+,2,Hrd Monster Bone,1,Master's Skull,1,Blango Pelt+,3,,,,
208,Battle Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,44,108,2,-2,-2,-1,0,2,Guard,2,Defense,3,Stamina,-2,,,,,7500,Bulldrome Hide+,2,Ioprey Hide+,3,Carbalite Ore,4,Rainbow Ore,3,,,,
209,Battle Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,4,0,0,0,2,2,Reload,2,Defense,3,All Resist,-2,,,,,7500,Bulldrome Hide+,2,Genprey Hide+,3,Carbalite Ore,4,Rainbow Ore,3,,,,
210,Giaprey Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,44,108,0,1,1,3,-1,2,Snow Res,3,Evade,2,Fire Res,-2,,,,,7500,Giaprey Scale+,3,Giaprey Hide+,3,Blk Gravios Shl,1,Carbalite Ore,2,,,,
211,Giaprey Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,1,3,3,4,0,3,Snow Res,1,Evade,2,Fire Res,-2,,,,,7500,Giaprey Scale+,3,Giaprey Hide+,3,Blk Gravios Shl,1,Carbalite Ore,2,,,,
212,Vespoid Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,48,108,-6,-5,2,-4,2,2,Sleep,4,Spc Attack,2,Water Res,-1,,,,,7800,Vespoid InnrWng,1,Vespoid Carapace,4,Rainbow Insect,2,King Scarab,3,,,,
213,Vespoid Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,-5,-4,5,-3,2,3,Sleep,2,Spc Attack,2,Water Res,-1,,,,,7800,Vespoid InnrWng,1,Vespoid Carapace,4,Rainbow Insect,2,King Scarab,3,,,,
214,Hi-Metal Helm U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,48,108,-2,-2,3,-1,0,2,Protection,2,ElementAtk,3,Stamina,-2,,,,,7800,Basarios Tears,1,Carbalite Ore,3,Killer Beetle,2,,,,,,
215,Hi-Metal Cap U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,24,58,0,0,5,0,0,3,Protection,2,ElementAtk,1,Stamina,-2,,,,,7800,Basarios Tears,1,Carbalite Ore,3,Killer Beetle,2,,,,,,
216,Hornet Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,50,108,-6,-1,-5,-5,2,1,Gathering,2,HearProtct,4,Protection,-3,,,,,8800,HornetaurInnrWng,1,Hornetaur Crapce,4,Rainbow Insect,2,King Scarab,3,,,,
217,Hornet Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,-5,2,-3,-4,3,2,Gathering,2,HearProtct,3,Protection,-2,,,,,8800,HornetaurInnrWng,1,Hornetaur Crapce,4,Rainbow Insect,2,King Scarab,3,,,,
218,Genprey Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,50,108,2,-2,3,-2,-1,2,Paralysis,3,Fate,2,Ice Res,-2,,,,,8800,Genprey Scale+,4,Rainbow Insect,2,Genprey Hide+,6,Monster Bone+,3,,,,
219,Genprey Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,24,58,4,0,5,0,0,3,Paralysis,1,Fate,2,Ice Res,-2,,,,,8800,Genprey Scale+,4,Rainbow Insect,2,Genprey Hide+,6,Monster Bone+,3,,,,
220,Ioprey Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,50,108,3,2,-2,1,-1,2,Poison,3,Recovery,2,ThunderRes,-2,,,,,8950,Ioprey Scale+,4,Rainbow Insect,2,Ioprey Hide+,6,Stout Bone,3,,,,
221,Ioprey Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,26,58,4,3,0,2,0,3,Poison,1,Recovery,2,ThunderRes,-2,,,,,8950,Ioprey Scale+,4,Rainbow Insect,2,Ioprey Hide+,6,Stout Bone,3,,,,
222,Kut-Ku Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,50,108,2,-2,0,-2,-1,2,Expert,3,ElementAtk,2,Health,-2,,,,,8950,Long Kut-Ku Ear,1,Blue Kut-Ku Cpc,2,Kut-Ku Webbing,1,Conga Pelt+,4,,,,
223,Kut-Ku Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,26,58,5,1,3,-1,0,3,Expert,1,ElementAtk,2,Health,-2,,,,,8950,Long Kut-Ku Ear,1,Blue Kut-Ku Cpc,2,Kut-Ku Webbing,1,Conga Pelt+,4,,,,
224,Cephalos Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,52,108,-3,2,-4,2,0,2,Heat Res,2,Hunger,4,Cold Res,-1,,,,,9000,Coral Cphlos Scl,3,Coral Cphlos Fin,2,Carbalite Ore,3,Iron Ore,25,,,,
225,Cephalos Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,26,58,-1,5,-2,3,1,3,Heat Res,2,Hunger,2,Cold Res,-1,,,,,9000,Coral Cphlos Scl,3,Coral Cphlos Fin,2,Carbalite Ore,3,Iron Ore,25,,,,
226,Conga Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,52,108,-3,2,2,-1,0,3,BombStrUp,2,Potential,1,Hunger,-2,,,,,9000,Congalala Pelt+,2,Vibrant Pelt,1,Congalala Claw+,2,Rainbow Insect,2,,,,
227,Conga Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,26,58,-1,4,4,0,1,3,BombStrUp,2,PelletS Up,1,Hunger,-2,,,,,9000,Congalala Pelt+,2,Vibrant Pelt,1,Congalala Claw+,2,Rainbow Insect,2,,,,
228,Gypceros Helm U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,52,108,-4,1,4,1,0,2,Faint,4,WindPress,2,Fate,-1,,,,,9000,Pur Gypceros Wng,2,Monster Broth,2,Antiseptic Stone,8,Gypceros Head,1,,,,
229,Gypceros Cap U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,26,58,-1,4,6,3,0,3,Faint,1,WindPress,2,Fate,-2,,,,,9000,Pur Gypceros Wng,2,Monster Broth,2,Antiseptic Stone,8,Gypceros Head,1,,,,
230,Khezu Helm U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,54,108,3,-3,4,0,0,1,Recovery,2,Wide Area,6,Rec Speed,-1,,,,,9100,Alluring Webbing,2,Pale Khezu Steak,1,Monster Broth,5,Carbalite Ore,4,,,,
231,Khezu Cap U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,26,58,5,-1,6,1,0,2,Recovery,2,Wide Area,4,Rec Speed,-1,,,,,9100,Alluring Webbing,2,Pale Khezu Steak,1,Monster Broth,5,Carbalite Ore,4,,,,
232,Hermitaur Helm U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,54,108,-3,3,-4,0,1,2,Defense,3,Guard Up,2,ThunderRes,-2,,,,,9100,Hermitaur Carpce,3,Rainbow Insect,2,Wyvern Skull Shl,1,Gendrome Tail,1,,,,
233,Hermitaur Cap U,HEAD,Male/Female,Blademaster/Gunner,4,7,7,26,58,-1,5,-2,1,2,3,Defense,1,Guard Up,2,ThunderRes,-2,,,,,9100,Hermitaur Carpce,3,Rainbow Insect,2,Wyvern Skull Shl,1,Gendrome Tail,1,,,,
234,Basarios Helm U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,54,108,0,2,2,1,-2,2,Terrain,3,Guard,2,Faint,-2,,,,,9100,Basarios Tears,1,Basarios Carpace,3,Small Goldenfish,5,Machalite Ore,20,,,,
235,Basarios Cap U,HEAD,Male/Female,Blademaster/Gunner,5,7,7,26,58,2,4,4,2,0,2,Terrain,2,PierceSAdd,3,Faint,-2,,,,,9100,Basarios Tears,1,Basarios Carpace,3,Grn Plesioth Scl,2,Machalite Ore,20,,,,
236,Plesioth Helm U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,56,108,-4,4,-4,2,0,2,Hunger,3,Everlastng,2,Poison,-2,,,,,9500,Grn Plsioth Scl+,2,Grn Plsioth Fin+,3,King Scarab,3,Coral Cphlos Scl,1,,,,
237,Plesioth Cap U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,28,58,-2,6,-2,3,1,2,Hunger,3,Everlastng,2,Poison,-2,,,,,9500,Grn Plsioth Scl+,2,Grn Plsioth Fin+,3,King Scarab,3,Coral Cphlos Scl,1,,,,
238,Blango Helm U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,58,108,-4,2,0,3,1,2,HearProtct,3,Spc Attack,2,Terrain,-2,,,,,9900,Blangonga Pelt+,3,Blangonga Fang+,1,Brute Bone,4,Gendrome Tail,2,,,,
239,Blango Cap U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,28,58,-3,4,1,5,2,3,HearProtct,2,Spc Attack,1,Terrain,-2,,,,,9900,Blangonga Pelt+,3,Blangonga Fang+,1,Brute Bone,4,Gendrome Tail,2,,,,
240,Ceanataur Helm U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,59,109,1,2,-1,-1,0,2,Sharpness,2,Expert,2,Health,-3,,,,,10050,Ceanataur Carpce,2,Ceanataur Claw+,2,Ceanataur Shell,5,Rainbow Ore,3,,,,
241,Ceanataur Cap U,HEAD,Male/Female,Blademaster/Gunner,5,8,7,28,58,2,4,0,0,2,2,Reload,2,Expert,2,Health,-3,,,,,10050,Ceanataur Carpce,2,Ceanataur Claw+,2,Ceanataur Shell,5,Rainbow Ore,3,,,,
242,Diablo Helm U,HEAD,Male/Female,Blademaster/Gunner,6,9,7,62,110,3,-1,1,-2,0,2,WindPress,3,Sharpness,2,Defense,-2,,,,,10750,Black Blos Cpc,3,Majestic Horn,1,Novacrystal,1,Rare Scarab,2,,,,
243,Diablo Cap U,HEAD,Male/Female,Blademaster/Gunner,6,9,7,28,60,5,2,4,-1,0,2,WindPress,3,Reload,2,Fate,-2,,,,,10750,Black Blos Cpc,3,Majestic Horn,1,Novacrystal,1,Rare Scarab,2,,,,
244,Gravios Helm U,HEAD,Male/Female,Blademaster/Gunner,6,9,7,62,110,2,-2,2,1,0,2,Guard Up,3,Defense,1,Hunger,-3,,,,,10750,Blk Gravios Cpc,5,Blk Gravios Skl,1,Wyvern Skull Shl,2,Rare Scarab,3,,,,
245,Gravios Cap U,HEAD,Male/Female,Blademaster/Gunner,6,9,7,28,60,4,1,3,2,0,2,Guard Up,2,Defense,3,Hunger,-2,,,,,10750,Blk Gravios Cpc,5,Blk Gravios Skl,1,Wyvern Skull Shl,2,Rare Scarab,3,,,,
246,Skull Face,HEAD,Male/Female,Blademaster/Gunner,4,7,8,22,108,2,0,0,0,0,2,Artisan,2,Expert,3,Protection,-2,,,,,2200,Master's Skull,1,Ancient Potion,1,Lifecrystals,1,Novacrystal,1,,,,
247,Black Belt Helm S,HEAD,Male/Female,Blademaster/Gunner,4,8,8,30,58,3,3,3,3,3,0,Torso Inc,,,,,,,,,,5250,Rare Scarab,4,Expert Ticket,6,Kirin Coin,10,Fire Coin,12,,,,
248,Shinobi Mask(Heaven),HEAD,Male/Female,Blademaster/Gunner,6,10,8,30,58,2,-6,4,-3,2,2,Evade,3,ElementAtk,2,Cold Res,-2,,,,,16000,Fatalis Webbing,1,Commendation,1,Pokke Ticket,1,Rathalos Scale+,5,,,,
249,Shinobi Mask (Earth),HEAD,Male/Female,Blademaster/Gunner,6,10,8,30,58,2,-6,4,-3,2,2,Hunger,4,Sneak,2,Heat Res,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Pokke Ticket,1,Rathalos Scale+,5,,,,
250,RdGuildGuardTricorne,HEAD,Male,Blademaster/Gunner,6,8,8,30,58,0,0,0,0,0,1,Whim,3,Fate,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Fire Dragon Pwdr,2,,,,
251,Red Guild Guard Hat,HEAD,Female,Blademaster/Gunner,6,8,8,30,58,0,0,0,0,0,1,Whim,3,Fate,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Fire Dragon Pwdr,2,,,,
252,Red Guild Guard Mask,HEAD,Male,Blademaster/Gunner,5,7,8,30,58,0,0,0,0,0,1,PelletSAdd,3,PelletS Up,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Daora Carapace,3,,,,
253,RedGuildGuardPiercng,HEAD,Female,Blademaster/Gunner,5,7,8,30,58,0,0,0,0,0,1,PelletSAdd,3,PelletS Up,2,Backpackng,2,Protection,-2,,,16000,Firecell Stone,2,FlynMealPassPlus,1,Commendation,1,Daora Carapace,3,,,,
254,BlGuildGuardTricorne,HEAD,Male,Blademaster/Gunner,6,8,8,30,58,0,0,0,0,0,1,Carving,4,Protection,2,Fate,-3,,,,,16000,Novacrystal,2,Pokke Ticket,2,Commendation,1,Ceanataur Carpce,5,,,,
255,Blue Guild Guard Hat,HEAD,Female,Blademaster/Gunner,6,8,8,30,58,0,0,0,0,0,1,Carving,4,Protection,2,Fate,-3,,,,,16000,Novacrystal,2,Pokke Ticket,2,Commendation,1,Ceanataur Carpce,5,,,,
256,Blue GuildGuard Mask,HEAD,Male,Blademaster/Gunner,5,7,8,30,58,0,0,0,0,0,1,Carving,4,NormalS Up,2,Fate,-3,,,,,16000,Novacrystal,2,Pokke Ticket,2,Commendation,1,Ceanataur Claw+,3,,,,
257,BluGuildGuardPiercng,HEAD,Female,Blademaster/Gunner,5,7,8,30,58,0,0,0,0,0,1,Carving,4,NormalS Up,2,Fate,-3,,,,,16000,Novacrystal,2,Pokke Ticket,2,Commendation,1,Ceanataur Claw+,3,,,,
258,(dummy) Diasorte Helm,HEAD,Male/Female,Blademaster/Gunner,6,9,8,40,110,3,-1,1,-2,0,1,PsychicVis,3,ShortCharg,3,Constitutn,-3,,,,,5800,(dummy) Dengeki Maoh Tkt,1,Diablos Carapace,3,Majestic Horn,1,Rare Scarab,2,,,,
259,(dummy) Diasorte Cap,HEAD,Male/Female,Blademaster/Gunner,6,9,8,20,60,5,2,4,-1,0,1,PsychicVis,4,ShortCharg,2,Stamina,1,Constitutn,-2,,,5800,(dummy) Dengeki Maoh Tkt,1,Diablos Carapace,3,Majestic Horn,1,Rare Scarab,2,,,,
260,(dummy) Pirate J Hat,HEAD,Male/Female,Blademaster/Gunner,6,10,8,48,114,0,0,0,0,0,0,Carving,4,Fate,4,Protection,-3,,,,,13500,(dummy) Pirate J Ticket,1,Teostra Carapace,2,Small Goldenfish,2,Remobra Skin+,1,,,,
261,(dummy) Pirate J Roger,HEAD,Male/Female,Blademaster/Gunner,6,10,8,24,62,0,0,0,0,0,0,Carving,4,Fate,2,Protection,-2,BombStrUp,3,,,13500,(dummy) Pirate J Ticket,1,Teostra Carapace,2,Small Goldenfish,2,Remobra Skin+,1,,,,
262,Golden Hair Tie,HEAD,Male/Female,Blademaster/Gunner,6,6,8,55,109,3,2,2,-2,3,1,Potential,3,Artisan,2,Horn,2,Sneak,-2,,,15500,Rajang Horn,2,Gold Rajang Pelt,1,Rathalos Plate,1,,,,,,
263,Puppet Master Mask,HEAD,Male/Female,Blademaster/Gunner,6,8,8,28,60,4,3,3,-1,4,1,Potential,3,Gunnery,3,Sneak,2,Precision,-1,,,15500,Rajang Horn,2,Blk Rajang Pelt,3,Rathalos Plate,1,DaoraDragonScal+,3,,,,
264,Obituary Testa S,HEAD,Male,Blademaster/Gunner,4,9,8,56,108,3,-5,3,-4,2,1,Evade,4,Spc Attack,2,Cold Res,-3,,,,,9100,Rare Scarab,3,Great Hornfly,2,Thunderbug Juice,3,Inferno Sac,2,,,,
265,Butterfly Testa S,HEAD,Female,Blademaster/Gunner,4,9,8,56,108,3,-5,3,-4,2,1,Evade,4,Spc Attack,2,Cold Res,-3,,,,,9100,Rare Scarab,3,Great Hornfly,2,Thunderbug Juice,3,Inferno Sac,2,,,,
266,Obituary Caput S,HEAD,Male,Blademaster/Gunner,4,9,8,28,58,4,-4,5,-3,2,2,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,3,Great Hornfly,2,Thunderbug Juice,3,Inferno Sac,2,,,,
267,Butterfly Caput S,HEAD,Female,Blademaster/Gunner,4,9,8,28,58,4,-4,5,-3,2,2,Evade,3,Spc Attack,2,Cold Res,-2,,,,,9100,Rare Scarab,3,Great Hornfly,2,Thunderbug Juice,3,Inferno Sac,2,,,,
268,Death Stench Brain S,HEAD,Male/Female,Blademaster/Gunner,6,9,8,64,110,2,1,1,-1,0,2,Fencing,2,Spc Attack,2,Health,-3,,,,,10750,Sinister Cloth,2,Master's Skull,1,Tigrex Claw+,3,Eldr Dragon Bone,2,,,,
269,Death Stench Soul S,HEAD,Male/Female,Blademaster/Gunner,6,9,8,30,60,3,2,2,0,1,2,AutoReload,2,Spc Attack,2,Health,-3,,,,,10750,Sinister Cloth,2,Master's Skull,1,Tigrex Claw+,3,Eldr Dragon Bone,2,,,,
270,Supreme Mizuha Cap,HEAD,Male/Female,Blademaster/Gunner,6,9,8,64,110,-4,3,0,4,-1,1,WindPress,5,HearProtct,2,Terrain,-2,,,,,14000,Chameleos Hide+,3,ChameleosWebbing,1,Chameleos Jewel,1,Rare Scarab,2,,,,
271,SuprmeExtravagantCap,HEAD,Male/Female,Blademaster/Gunner,6,9,8,30,60,-3,4,1,5,0,2,WindPress,3,HearProtct,2,Terrain,-2,,,,,14000,Chameleos Hide+,3,ChameleosWebbing,1,Chameleos Jewel,1,Rare Scarab,2,,,,
272,Kushala Glare S,HEAD,Male/Female,Blademaster/Gunner,6,8,8,66,110,0,2,-2,4,-3,2,ShortCharg,3,Terrain,1,Poison,-1,Sharpness,2,,,16000,Daora Carapace,2,Daora Horn,1,Daora Jewel,1,Rare Scarab,2,,,,
273,Kushala Snarl S,HEAD,Male/Female,Blademaster/Gunner,6,8,8,32,60,2,3,-2,5,-2,2,ShortCharg,3,Terrain,1,Poison,-1,PierceS Up,2,,,16000,Daora Carapace,2,Daora Horn,1,Daora Jewel,1,Rare Scarab,2,,,,
274,Kirin Horn S,HEAD,Male/Female,Blademaster/Gunner,5,9,8,66,110,0,2,4,0,-1,1,All Resist,5,ElementAtk,2,Everlastng,-2,,,,,16000,Kirin Hide+,1,Kirin Hide,3,Kirin Azure Horn,1,Kirin Mane,5,,,,
275,Kirin Crest S,HEAD,Male/Female,Blademaster/Gunner,5,9,8,32,60,1,4,6,1,0,1,All Resist,5,ElementAtk,2,Everlastng,-2,,,,,16000,Kirin Hide+,1,Kirin Hide,3,Kirin Azure Horn,1,Kirin Mane,5,,,,
276,Auroros Helm Haku,HEAD,Male,Blademaster/Gunner,6,9,8,66,112,-2,2,0,2,-4,1,Rec Speed,2,Guard,3,Guard Up,2,Faint,-2,,,16000,Lao-Shan Scale+,5,Daora Carapace,3,Lao-Shan's Claw,3,Commendation,3,,,,
277,Borealis Crown Haku,HEAD,Female,Blademaster/Gunner,6,9,8,66,112,-2,2,0,2,-4,1,Rec Speed,2,Guard,3,Guard Up,2,Faint,-2,,,16000,Lao-Shan Scale+,5,Daora Carapace,3,Lao-Shan's Claw,3,Commendation,3,,,,
278,GenesisHeadpieceHaku,HEAD,Male,Blademaster/Gunner,6,9,8,32,60,1,3,2,3,-2,1,Rec Speed,3,Reload,4,Faint,-2,,,,,16000,Lao-Shan Scale+,5,Daora Carapace,3,Lao-Shan's Claw,3,Commendation,3,,,,
279,Glyph Crown Haku,HEAD,Female,Blademaster/Gunner,6,9,8,32,60,1,3,2,3,-2,1,Rec Speed,3,Reload,4,Faint,-2,,,,,16000,Lao-Shan Scale+,5,Daora Carapace,3,Lao-Shan's Claw,3,Commendation,3,,,,
280,Ultimate Indra Helm,HEAD,Male/Female,Blademaster/Gunner,6,9,8,70,114,-2,3,2,2,-2,2,Guard,3,Quake Res,2,Cooking,-2,,,,,21000,Gaoren Carapace,2,Gaoren Thoracic,1,Chameleos Jewel,1,,,,,,
281,SupremeSteadfastHelm,HEAD,Male/Female,Blademaster/Gunner,6,9,8,34,62,0,5,3,3,-1,1,Recoil,3,Quake Res,2,Cooking,-2,Fate,2,,,21000,Gaoren Carapace,2,Gaoren Thoracic,1,Chameleos Jewel,1,,,,,,
282,Kaiser Crown S,HEAD,Male/Female,Blademaster/Gunner,6,9,8,70,114,5,-1,0,0,-2,1,Fatigue,2,Expert,5,Cold Res,-2,,,,,21000,Teostra Horn+,2,Fire Drgn Scl+,3,Fire Drgn Jwl,1,,,,,,
283,Kaiser Mask S,HEAD,Male/Female,Blademaster/Gunner,6,9,8,34,62,6,1,2,0,-1,2,Fatigue,2,Expert,3,Cold Res,-2,,,,,21000,Teostra Horn+,2,Fire Drgn Scl+,3,Fire Drgn Jwl,1,,,,,,
284,Dragonhead S,HEAD,Male/Female,Blademaster/Gunner,6,10,8,70,114,0,2,2,2,-5,1,Sharpness,3,Fencing,1,Protection,-3,Expert,-2,,,22222,Fatalis Eye,1,Fatalis Scale,3,Fatalis Horn,2,FireWyvrn BrnStm,1,,,,
285,Dragonface S,HEAD,Male/Female,Blademaster/Gunner,6,10,8,34,62,2,4,4,3,-2,1,AutoReload,3,NormalS Up,1,Protection,-3,Expert,-2,,,22222,Fatalis Eye,1,Fatalis Scale,3,Fatalis Horn,2,FireWyvrn BrnStm,1,,,,
286,Dark Akantor Mask,HEAD,Male/Female,Blademaster/Gunner,6,9,8,70,114,2,3,-1,4,-4,1,Artisan,2,Expert,4,HearProtct,1,ShortCharg,-2,,,21000,Akantor Claw,2,Akantor Shell,2,Akantor Scale,3,Wyvern Stone,5,,,,
287,Dark Akantor Fangs,HEAD,Male/Female,Blademaster/Gunner,6,9,8,34,62,3,4,0,5,-2,1,Capacity,2,Expert,4,HearProtct,1,ShortCharg,-2,,,21000,Akantor Claw,2,Akantor Shell,2,Akantor Scale,3,Wyvern Stone,5,,,,
288,Bistro Cap U,HEAD,Male/Female,Blademaster/Gunner,5,7,8,28,58,2,2,2,2,2,2,Cooking,5,BBQ,2,,,,,,,3000,Khezu Hide - Tan,4,FlynMealPassPlus,1,Gourmet Fish+,10,,,,,,
289,Shinobi Mask (Sky),HEAD,Male/Female,Blademaster/Gunner,6,10,8,28,58,2,-6,4,-3,2,3,Evade,2,Spc Attack,2,Cold Res,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Rainbow Ore,2,Slvr Rthlos Cpc,2,,,,
290,Shinobi Mask (Sea),HEAD,Male/Female,Blademaster/Gunner,6,10,8,28,58,2,-6,4,-3,2,3,Hunger,2,Wide Area,2,Sneak,-1,,,,,16000,Fatalis Webbing,1,Commendation,1,Rainbow Ore,2,Slvr Rthlos Cpc,2,,,,
291,Guardian Helm U,HEAD,Male,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,3,Protection,2,Gunnery,2,Stamina,-1,,,,,16000,Union Ore,3,Dosbiscus,4,Expert Ticket,2,Rajang Coin,2,,,,
292,Helper Hood U,HEAD,Female,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,3,Protection,2,Gunnery,2,Stamina,-1,,,,,16000,Union Ore,3,Dosbiscus,4,Expert Ticket,2,Rajang Coin,2,,,,
293,Guardian Mask U,HEAD,Male,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Wide Area,4,Sneak,-1,,,,,16000,Union Ore,3,Dosbiscus,4,Expert Ticket,2,Rajang Coin,2,,,,
294,Healer Beret U,HEAD,Female,Blademaster/Gunner,4,7,8,28,58,0,0,0,0,0,2,Protection,2,Wide Area,4,Sneak,-1,,,,,16000,Union Ore,3,Dosbiscus,4,Expert Ticket,2,Rajang Coin,2,,,,
295,Melahoa Flower Hat U,HEAD,Male/Female,Blademaster/Gunner,4,7,8,48,108,0,1,1,0,0,2,Gathering,3,HiSpdGathr,2,Recovery,1,Health,-1,,,7800,King Scarab,3,Dosbiscus,4,FlynMealPassPlus,1,Armor Pill,3,,,,
296,Melahoa Bloom U,HEAD,Male/Female,Blademaster/Gunner,4,7,8,24,58,0,2,1,0,0,2,Gathering,3,HiSpdGathr,2,Recovery,1,Health,-1,,,7800,King Scarab,3,Dosbiscus,4,FlynMealPassPlus,1,Armor Pill,3,,,,
297,Makluva Hood U,HEAD,Male/Female,Blademaster/Gunner,4,7,8,52,108,0,2,-2,0,0,2,Alchemy,2,MixSucRate,5,,,,,,,9000,Cephalos Fin+,4,Springnight Carp,4,Speartuna,1,Book of Combos 1,1,,,,
298,Makluva Gills U,HEAD,Male/Female,Blademaster/Gunner,4,7,8,26,58,0,3,-1,0,0,3,Alchemy,2,MixSucRate,3,,,,,,,9000,Cephalos Fin+,4,Springnight Carp,4,Speartuna,1,Book of Combos 1,1,,,,
299,Monodevil Helm U,HEAD,Male/Female,Blademaster/Gunner,10,8,8,58,108,2,-1,-2,-1,-1,2,Artisan,2,Potential,2,Protection,-2,Expert,1,,,9900,WhtMonoblosThora,2,Wht Monoblos Cpc,3,Top-GrdPlatHorn,1,Firecell Stone,1,,,,
